time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
406181.483679	20.124172	0.013835	1.454561	28
406182.499631	28.653378	0.013852	2.068611	29
406183.548978	24.715164	0.013861	1.783093	30
406184.597275	19.831692	0.013845	1.432368	31
406185.604513	33.797249	0.013859	2.438593	32
406186.661495	23.322193	0.013876	1.680750	33
406187.724677	16.352589	0.013859	1.179888	34
406188.724953	26.240934	0.013851	1.894535	35
406189.760564	28.544971	0.013855	2.060256	36
406190.789926	31.208345	0.013852	2.253059	37
406191.837790	26.171600	0.013833	1.891904	38
406192.887877	20.865814	0.013860	1.505443	39
406193.949393	16.400640	0.013856	1.183689	40
406194.951512	25.151289	0.013853	1.815554	41
406195.999781	23.010107	0.013863	1.659833	42
406197.028998	24.129492	0.013861	1.740837	43
406198.065021	25.543184	0.013875	1.840903	44
406199.099810	23.500465	0.013838	1.698307	45
406200.141808	25.583851	0.013854	1.846715	46
406201.188858	20.083084	0.013884	1.446471	47
406202.226292	20.915648	0.013887	1.506178	48
406203.242236	26.629745	0.013876	1.919152	49
406204.289778	24.562601	0.013852	1.773186	50
406205.324784	22.863834	0.013862	1.649422	51
406206.354717	28.887188	0.013852	2.085474	52
406207.415746	18.158998	0.013838	1.312214	53
406208.452388	19.421532	0.013861	1.401128	54
406209.468035	25.639753	0.013852	1.850966	55
406210.516599	23.347282	0.013891	1.680709	56
406211.533599	29.629007	0.013878	2.134965	57
406212.581105	24.775667	0.013889	1.783865	58
406213.629333	19.851704	0.013856	1.432688	59
406214.660536	24.975212	0.013854	1.802806	60
406215.695782	23.218792	0.013858	1.675496	61
406216.741862	21.598288	0.013863	1.557950	62
406217.770754	23.248943	0.013861	1.677300	63
406218.807144	24.382269	0.013880	1.756708	64
406219.855466	19.177067	0.013882	1.381472	65
406220.871367	28.431271	0.013878	2.048624	66
406221.905850	27.588408	0.013855	1.991281	67
406222.967903	19.325781	0.013877	1.392601	68
406223.983804	26.375267	0.013851	1.904159	69
406225.034257	22.176174	0.013869	1.599002	70
406226.048646	30.762779	0.013855	2.220344	71
406227.098444	25.778341	0.013851	1.861142	72
406228.130770	25.001253	0.013855	1.804494	73
406229.161559	31.982561	0.013887	2.303009	74
406230.223968	18.711983	0.013856	1.350468	75
406231.258114	22.640995	0.013858	1.633743	76
406232.287297	22.204033	0.013834	1.605006	77
406233.310216	31.071720	0.013870	2.240204	78
406234.340478	30.427608	0.013859	2.195468	79
406235.387285	30.660484	0.013849	2.213837	80
406236.435950	21.803112	0.013851	1.574070	81
